,idhogar,parentesco1,Id,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone
722,3d0362e41,1,ID_e7be306e1,3,110000.0,0,4,0,1,0,,0,1,1,0,2,2,0,3,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,3,0.5,6,no,6.0,2,1.5,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,36,9,36,1,2.25,0.25,36.0,0,16,1,3,3,3,3,0,1,0,0,0,0,1,2,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
723,699e79b5e,1,ID_69378f8bb,2,,0,3,0,1,0,,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,2,8,no,no,1.5,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,4.0,64.0,2.25,0,3,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
724,68c014624,1,ID_4e1a05cce,5,,0,4,0,1,1,,1,2,3,0,2,2,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,1,5,0.66666669,no,no,4.25,3,1.6666666,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,25,0,1,2.7777777,0.44444448,18.0625,0,17,2,5,5,5,5,0,0,0,0,0,0,3,2,1,0,2,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5
725,51dbfbe84,1,ID_cc7e6aa47,1,80000.0,0,4,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,15,no,15.0,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,225,1,225,0,0.25,0.0,225.0,0,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
726,54d210cd8,1,ID_737c2e9b7,2,35000.0,0,4,0,1,0,,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,no,no,6,6.0,2,1.0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,36,4,0,0,1.0,0.0,36.0,0,12,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
727,1ce1fca25,1,ID_a38cf6d77,5,,0,5,0,1,1,,0,1,1,1,3,4,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,0,5,1.5,no,6,15.0,3,1.6666666,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,36,25,0,9,2.7777777,2.25,225.0,0,39,1,3,5,5,5,1,0,0,0,0,1,1,4,0,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,5
728,b9a28744e,1,ID_c6851e420,4,,0,5,0,1,1,,0,2,2,0,2,2,0,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,4,no,9,no,9.5,3,1.3333334,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,81,16,81,0,1.7777778999999998,0.0,90.25,0,38,0,3,4,4,4,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4
729,56683908c,1,ID_465209e50,5,120000.0,0,4,0,1,1,,0,3,3,0,2,2,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,2,0,5,1.5,3,no,4.5,2,2.5,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,9,25,9,9,6.25,2.25,20.25,0,31,2,4,5,5,5,1,0,0,0,0,0,3,2,0,0,2,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,5
730,db08aa8ba,1,ID_5523cfc1e,3,160000.0,0,5,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,3,0.5,no,9,13.5,3,1.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,81,9,0,1,1.0,0.25,182.25,3,27,0,2,3,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
731,92cdb7d29,1,ID_47f3fbfbf,2,80000.0,0,4,0,1,1,1.0,1,0,1,0,1,1,1,1,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,yes,no,9,9.0,2,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,81,4,0,1,1.0,1.0,81.0,2,12,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
732,8f4f2e9c8,1,ID_f42c1a345,3,,0,4,0,1,1,,0,1,1,0,2,2,0,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,3,0.5,no,no,4.0,2,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9,0,0,2.25,0.25,16.0,0,12,1,3,3,3,3,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
733,fa67d6fd5,1,ID_32bd2b66a,5,,0,5,0,1,1,,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4,0,5,0.25,10,no,11.0,3,1.6666666,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,100,25,100,1,2.7777777,0.0625,121.0,0,49,0,2,4,5,5,0,0,0,0,0,0,2,3,0,0,2,0,1,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,5
734,d2dfde10d,1,ID_4f76b0340,2,219087.0,0,3,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,14,no,17.0,1,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,196,4,196,0,4.0,0.0,289.0,2,34,0,0,1,1,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
735,50fb716a9,1,ID_4a3d1cc49,2,,0,5,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,no,3,no,2.5,2,1.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,9,4,9,0,1.0,0.0,6.25,0,5,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
736,2f0b233a1,1,ID_bad5b490d,4,,0,5,0,1,1,,0,1,1,2,1,3,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,6,no,9.5,3,1.3333334,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,36,16,36,4,1.7777778999999998,1.0,90.25,0,19,2,3,4,4,4,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4
737,0d29879d6,1,ID_17dc64a09,3,,0,7,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,no,11,no,9.333333,3,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,121,9,121,0,1.0,0.0,87.11110699999999,0,28,0,1,3,3,3,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3
738,0932e7898,1,ID_df0ab8cde,3,,0,5,0,1,1,3.0,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,3,0.5,no,17,14.5,3,1.0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,289,9,0,1,1.0,0.25,210.25,3,36,0,1,2,3,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3
739,326276492,1,ID_8de45f6e8,2,285270.0,0,5,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,2,no,no,14,14.0,2,1.0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,196,4,0,0,1.0,0.0,196.0,2,28,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
740,dfddfc87a,1,ID_8f70092db,3,85000.0,0,6,0,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,3,no,no,8,6.0,3,1.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,64,9,0,0,1.0,0.0,36.0,3,18,1,3,3,3,3,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
741,95cca5c07,1,ID_3266ad68d,2,200000.0,0,5,0,1,1,,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,yes,no,3,7.0,3,0.66666669,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,9,4,0,0,0.44444448,1.0,49.0,0,14,1,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
742,fdd35c1ca,1,ID_f1ce98e6f,1,,0,3,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,no,8,8.0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,64,1,0,0,1.0,64.0,64.0,0,8,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
743,b4ca30254,1,ID_09131880f,6,,0,9,0,1,1,2.0,0,2,2,1,3,4,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,0,6,0.5,no,16,13.0,4,1.5,1,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,256,36,0,4,2.25,0.25,169.0,6,58,1,3,5,6,6,0,0,0,0,0,0,2,4,1,0,4,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,6
744,b686896bc,1,ID_95af42ab9,5,150000.0,0,5,0,1,1,,1,2,3,1,1,2,2,3,5,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,2,0,5,1.5,no,9,9.0,2,2.5,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,81,25,0,9,6.25,2.25,81.0,0,26,2,5,5,5,5,0,0,0,0,0,0,3,2,2,0,2,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,5
745,63b391b92,1,ID_12dc9773c,1,120000.0,0,3,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,9,no,9.0,2,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,81,1,81,0,0.25,0.0,81.0,0,9,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
746,379646ab0,1,ID_645c04e40,2,,0,4,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,yes,14,no,14.0,2,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,196,4,196,0,1.0,1.0,196.0,0,28,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
747,980b28caa,1,ID_99e2908b9,1,,0,6,0,1,1,1.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,14,no,14.0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,196,1,196,0,0.25,0.0,196.0,1,14,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
748,35039efd3,1,ID_9672e5f05,2,,0,9,0,1,1,,0,1,1,0,2,2,0,3,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,2,8,16,no,16.0,5,0.60000002,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,256,4,256,0,0.36000001,64.0,256.0,0,32,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
749,a2630e89f,1,ID_214ae5c21,1,,0,9,0,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,17,17.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,289,1,0,0,0.0625,0.0,289.0,1,17,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
750,0511912b6,1,ID_114fbe5b3,4,,0,6,0,1,1,1.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,4,no,13,no,12.75,3,1.3333334,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,169,16,169,0,1.7777778999999998,0.0,162.5625,4,51,0,0,3,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4
751,4e0f3396f,1,ID_8e904532d,4,200000.0,0,4,0,1,1,4.0,2,1,3,0,1,1,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,no,14,11.5,2,2.0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,196,16,0,4,4.0,1.0,132.25,4,33,0,3,4,4,4,0,0,0,0,0,1,3,1,0,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,4
752,dc75e2c60,1,ID_16da34b2c,2,,0,5,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,2,yes,17,no,14.0,2,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,289,4,289,0,1.0,1.0,196.0,2,28,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
753,cf240460a,1,ID_dc4f16530,1,100000.0,0,2,0,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,21,21.0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,441,1,0,0,1.0,0.0,441.0,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
754,f559d662f,1,ID_7b084c3b7,3,140000.0,0,4,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,3,2,no,no,6.0,2,1.5,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,9,0,0,2.25,4.0,36.0,0,18,1,2,3,3,3,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
755,f67865c2b,1,ID_9cf509d11,7,,0,9,0,1,1,2.0,1,1,2,2,3,5,3,4,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,2,0,7,2.5,no,11,21.0,4,1.75,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,121,49,0,25,3.0625,6.25,441.0,7,42,3,4,7,7,7,0,0,0,0,0,1,2,5,3,2,0,0,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,1,0,7
756,af1967bf5,1,ID_ce4e6f5e3,1,,0,6,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,no,9,9.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,81,1,0,0,0.0625,64.0,81.0,0,9,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
757,bc10778dc,1,ID_5e8413792,1,150000.0,0,2,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,16,16.0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,256,1,0,0,1.0,0.0,256.0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
758,436ec3fc1,1,ID_da701c61a,1,,0,4,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,8,no,2,2.0,2,0.5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,1,0,0,0.25,64.0,4.0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
759,ff9343a35,1,ID_ac4dbecf6,4,,0,5,0,1,1,1.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,4,no,6,no,8.0,3,1.3333334,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,36,16,36,0,1.7777778999999998,0.0,64.0,4,32,0,3,4,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
760,69a27e88d,1,ID_688b5f095,1,,0,4,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,9,9.0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,81,1,0,0,1.0,0.0,81.0,0,9,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
